,name,pos,type,connection,voltage,connection_length
436,load29,"(1.0148301470588237, 0.6534)",load,bus 62,lv,
437,load30,"(0.9059281862745099, 0.7623)",load,bus 63,lv,
438,load31,"(1.379509749340757, 0.3562369885953906)",load,bus 77,lv,
439,load32,"(1.3250587689486002, 0.4651369885953906)",load,bus 78,lv,
440,load33,"(1.236818793619724, 0.5755328591852343)",load,bus 79,lv,
441,load34,"(1.1823678132275672, 0.6844328591852343)",load,bus 80,lv,
442,load35,"(1.12791683283541, 0.7933328591852343)",load,bus 81,lv,
443,load36,"(1.0734658524432534, 0.9022328591852343)",load,bus 82,lv,
444,load37,"(1.052803866987816, 1.0096369885953906)",load,bus 83,lv,
445,load38,"(1.0148301470588237, 1.089)",load,bus 84,lv,
446,load39,"(0.9603791666666667, 1.1979000000000002)",load,bus 85,lv,
447,load40,"(0.9059281862745099, 1.3068)",load,bus 86,lv,
448,load41,"(0.8514772058823531, 1.4157000000000002)",load,bus 87,lv,
449,load42,"(0.7970262254901962, 1.5246)",load,bus 88,lv,
450,load43,"(0.6881242647058824, 1.6335000000000002)",load,bus 89,lv,
451,load44,"(1.5973136709093845, 0.3562369885953906)",load,bus 98,lv,
452,load45,"(1.5940524509803924, 0.4356)",load,bus 99,lv,
453,load46,"(1.5396014705882355, 0.5445)",load,bus 100,lv,
454,load47,"(1.4851504901960784, 0.6534)",load,bus 101,lv,
455,load48,"(1.4306995098039217, 0.7623)",load,bus 102,lv,
456,load49,"(1.3762485294117648, 0.8712)",load,bus 103,lv,
457,load50,"(1.3217975490196079, 0.9801)",load,bus 104,lv,
458,load51,"(1.212895588235294, 1.089)",load,bus 105,lv,
459,load52,"(1.7062156316936983, 0.3562369885953906)",load,bus 107,lv,
460,load53,"(1.9240195532623259, 0.3562369885953906)",load,bus 117,lv,
461,load54,"(1.8695685728701688, 0.4651369885953906)",load,bus 118,lv,
462,load55,"(1.7813285975412927, 0.5755328591852343)",load,bus 119,lv,
463,load56,"(1.7268776171491358, 0.6844328591852343)",load,bus 120,lv,
464,load57,"(1.672426636756979, 0.7933328591852343)",load,bus 121,lv,
465,load58,"(1.6179756563648222, 0.9022328591852343)",load,bus 122,lv,
466,load59,"(1.5973136709093845, 1.0096369885953906)",load,bus 123,lv,
467,load60,"(1.5428626905172278, 1.1185369885953906)",load,bus 124,lv,
468,load61,"(1.4851504901960784, 1.1979000000000002)",load,bus 125,lv,
469,load62,"(2.1418234748309533, 0.3562369885953906)",load,bus 143,lv,
470,load63,"(2.0873724944387964, 0.4651369885953906)",load,bus 144,lv,
471,load64,"(1.99913251910992, 0.5755328591852343)",load,bus 145,lv,
472,load65,"(1.9446815387177634, 0.6844328591852343)",load,bus 146,lv,
473,load66,"(1.9752093137254905, 0.7623)",load,bus 147,lv,
474,load67,"(1.9207583333333333, 0.8712)",load,bus 148,lv,
475,load68,"(1.8663073529411767, 0.9801)",load,bus 149,lv,
476,load69,"(1.8118563725490198, 1.089)",load,bus 150,lv,
477,load70,"(1.7574053921568629, 1.1979000000000002)",load,bus 151,lv,
478,load71,"(1.7029544117647062, 1.3068)",load,bus 152,lv,
479,load72,"(1.648503431372549, 1.4157000000000002)",load,bus 153,lv,
480,load73,"(1.5940524509803924, 1.5246)",load,bus 154,lv,
481,load74,"(1.5396014705882355, 1.6335000000000002)",load,bus 155,lv,
482,load75,"(1.4851504901960784, 1.7424)",load,bus 156,lv,
483,load76,"(1.4306995098039217, 1.8513000000000002)",load,bus 157,lv,
484,load77,"(1.3762485294117648, 1.9602)",load,bus 158,lv,
485,load78,"(1.2673465686274512, 2.0691)",load,bus 159,lv,
486,load79,"(2.359627396399581, 0.3562369885953906)",load,bus 165,lv,
487,load80,"(2.3051764160074235, 0.4651369885953906)",load,bus 166,lv,
488,load81,"(2.245240769630768, 0.5122140815472679)",load,bus 167,lv,
489,load82,"(2.146931704886507, 0.7154657183704687)",load,bus 168,lv,
490,load83,"(2.038029744102193, 0.8243657183704687)",load,bus 169,lv,
491,load84,"(2.577431317968208, 0.3562369885953906)",load,bus 183,lv,
492,load85,"(2.522980337576051, 0.4651369885953906)",load,bus 184,lv,
493,load86,"(2.463044691199395, 0.5122140815472679)",load,bus 185,lv,
494,load87,"(2.464183854177564, 0.6411780101662361)",load,bus 186,lv,
495,load88,"(2.409732873785407, 0.7500780101662361)",load,bus 187,lv,
496,load89,"(2.35528189339325, 0.8589780101662361)",load,bus 188,lv,
497,load90,"(2.3008309130010933, 0.9678780101662361)",load,bus 189,lv,
498,load91,"(2.2463799326089364, 1.076778010166236)",load,bus 190,lv,
499,load92,"(2.1919289522167795, 1.1856780101662363)",load,bus 191,lv,
500,load93,"(2.1374779718246226, 1.294578010166236)",load,bus 192,lv,
501,load94,"(2.0830269914324657, 1.4034780101662363)",load,bus 193,lv,
502,load95,"(2.0296602941176474, 1.5246)",load,bus 194,lv,
503,load96,"(1.9207583333333333, 1.6335000000000002)",load,bus 195,lv,
504,load97,"(2.845340716922662, 0.3144780101662361)",load,bus 200,lv,
505,load98,"(2.790889736530505, 0.4233780101662361)",load,bus 201,lv,
506,load99,"(2.6369905284159185, 0.6065657183704687)",load,bus 202,lv,
507,load100,"(2.5280885676316047, 0.7154657183704687)",load,bus 203,lv,
508,load101,"(1.7574053921568629, 0.2178)",load,bus 106,lv,
509,load102,"(0.44851073323507, 0.4888799782641788)",load,bus 5,lv,
510,load103,"(0.018235239536835444, 1.9897369885953906)",load,bus 36,lv,
511,load104,"(0.9059281862745099, 0.6534)",load,bus 58,lv,
512,load105,"(1.0734658524432534, 0.6844328591852343)",load,bus 68,lv,
513,load106,"(1.7062156316936983, 0.24733698859539058)",load,bus 106,lv,
514,load107,"(1.5090736955805084, 0.9022328591852343)",load,bus 114,lv,
515,load108,"(1.2161568081642866, 1.9897369885953906)",load,bus 142,lv,
516,gen0,"(0.6732860461207008, 0.32976749801638516)",gen,bus 11,lv,
517,gen1,"(0.618835065728544, 0.43866749801638516)",gen,bus 12,lv,
518,gen2,"(1.5445017323952106, 0.9831674980163851)",gen,bus 123,lv,
519,gen3,"(1.815117592478012, 1.0096369885953906)",gen,bus 149,lv,
520,gen4,"(1.379509749340757, 1.8808369885953908)",gen,bus 157,lv,
521,gen5,"(2.0873724944387964, 1.3363369885953906)",gen,bus 192,lv,
